;Actor;Sex;Emotion;Intensity;Statement;Reps;File;No. Samples;Duration;Hurst Exponent;Sample Rate
541;Actor_10;Woman;Neutral;Normal;Kids are talking by the door;2;03-01-01-01-01-02-10.wav;84610;3.83718820861678;0.56195176;22050.0
542;Actor_10;Woman;Neutral;Normal;Dogs are sitting by the door;1;03-01-01-01-02-01-10.wav;82403;3.737097505668934;0.5379632;22050.0
543;Actor_10;Woman;Neutral;Normal;Dogs are sitting by the door;2;03-01-01-01-02-02-10.wav;80931;3.670340136054422;0.66343856;22050.0
544;Actor_10;Woman;Calm;Normal;Kids are talking by the door;1;03-01-02-01-01-01-10.wav;78724;3.570249433106576;0.45451885;22050.0
545;Actor_10;Woman;Calm;Normal;Kids are talking by the door;2;03-01-02-01-01-02-10.wav;79460;3.603628117913832;0.65683717;22050.0
546;Actor_10;Woman;Calm;Normal;Dogs are sitting by the door;1;03-01-02-01-02-01-10.wav;80195;3.6369614512471657;0.5187507;22050.0
547;Actor_10;Woman;Calm;Normal;Dogs are sitting by the door;2;03-01-02-01-02-02-10.wav;81667;3.703718820861678;0.501793;22050.0
548;Actor_10;Woman;Calm;Strong;Kids are talking by the door;1;03-01-02-02-01-01-10.wav;82403;3.737097505668934;0.5438385;22050.0
549;Actor_10;Woman;Calm;Strong;Kids are talking by the door;2;03-01-02-02-01-02-10.wav;82403;3.737097505668934;0.5540436;22050.0
550;Actor_10;Woman;Calm;Strong;Dogs are sitting by the door;1;03-01-02-02-02-01-10.wav;83874;3.803809523809524;0.5968552;22050.0
551;Actor_10;Woman;Calm;Strong;Dogs are sitting by the door;2;03-01-02-02-02-02-10.wav;84610;3.83718820861678;0.64519966;22050.0
552;Actor_10;Woman;Happy;Normal;Kids are talking by the door;1;03-01-03-01-01-01-10.wav;77253;3.5035374149659866;0.704518;22050.0
553;Actor_10;Woman;Happy;Normal;Kids are talking by the door;2;03-01-03-01-01-02-10.wav;76517;3.47015873015873;0.6057009;22050.0
554;Actor_10;Woman;Happy;Normal;Dogs are sitting by the door;1;03-01-03-01-02-01-10.wav;72838;3.303310657596372;0.6049735;22050.0
555;Actor_10;Woman;Happy;Normal;Dogs are sitting by the door;2;03-01-03-01-02-02-10.wav;73574;3.336689342403628;0.56924504;22050.0
556;Actor_10;Woman;Happy;Strong;Kids are talking by the door;1;03-01-03-02-01-01-10.wav;84610;3.83718820861678;0.44019324;22050.0
557;Actor_10;Woman;Happy;Strong;Kids are talking by the door;2;03-01-03-02-01-02-10.wav;77253;3.5035374149659866;0.63132834;22050.0
558;Actor_10;Woman;Happy;Strong;Dogs are sitting by the door;1;03-01-03-02-02-01-10.wav;82403;3.737097505668934;0.55752665;22050.0
559;Actor_10;Woman;Happy;Strong;Dogs are sitting by the door;2;03-01-03-02-02-02-10.wav;87553;3.970657596371882;0.6484182;22050.0
560;Actor_10;Woman;Sad;Normal;Kids are talking by the door;1;03-01-04-01-01-01-10.wav;72838;3.303310657596372;0.7062056;22050.0
561;Actor_10;Woman;Sad;Normal;Kids are talking by the door;2;03-01-04-01-01-02-10.wav;76517;3.47015873015873;0.5976277;22050.0
562;Actor_10;Woman;Sad;Normal;Dogs are sitting by the door;1;03-01-04-01-02-01-10.wav;77989;3.5369160997732427;0.67814755;22050.0
563;Actor_10;Woman;Sad;Normal;Dogs are sitting by the door;2;03-01-04-01-02-02-10.wav;83874;3.803809523809524;0.67076385;22050.0
564;Actor_10;Woman;Sad;Strong;Kids are talking by the door;1;03-01-04-02-01-01-10.wav;77253;3.5035374149659866;0.6245238;22050.0
565;Actor_10;Woman;Sad;Strong;Kids are talking by the door;2;03-01-04-02-01-02-10.wav;78724;3.570249433106576;0.5500793;22050.0
566;Actor_10;Woman;Sad;Strong;Dogs are sitting by the door;1;03-01-04-02-02-01-10.wav;80931;3.670340136054422;0.6696295;22050.0
567;Actor_10;Woman;Sad;Strong;Dogs are sitting by the door;2;03-01-04-02-02-02-10.wav;78724;3.570249433106576;0.66216767;22050.0
568;Actor_10;Woman;Angry;Normal;Kids are talking by the door;1;03-01-05-01-01-01-10.wav;86081;3.9039002267573695;0.47421825;22050.0
569;Actor_10;Woman;Angry;Normal;Kids are talking by the door;2;03-01-05-01-01-02-10.wav;88289;4.004036281179138;0.5809165;22050.0
570;Actor_10;Woman;Angry;Normal;Dogs are sitting by the door;1;03-01-05-01-02-01-10.wav;90496;4.104126984126984;0.5822576;22050.0
571;Actor_10;Woman;Angry;Normal;Dogs are sitting by the door;2;03-01-05-01-02-02-10.wav;91232;4.13750566893424;0.53598773;22050.0
572;Actor_10;Woman;Angry;Strong;Kids are talking by the door;1;03-01-05-02-01-01-10.wav;91967;4.170839002267574;0.53929913;22050.0
573;Actor_10;Woman;Angry;Strong;Kids are talking by the door;2;03-01-05-02-01-02-10.wav;98589;4.471156462585034;0.53623736;22050.0
574;Actor_10;Woman;Angry;Strong;Dogs are sitting by the door;1;03-01-05-02-02-01-10.wav;85345;3.870521541950113;0.5261195;22050.0
575;Actor_10;Woman;Angry;Strong;Dogs are sitting by the door;2;03-01-05-02-02-02-10.wav;91231;4.1374603174603175;0.5613313;22050.0
576;Actor_10;Woman;Fearful;Normal;Kids are talking by the door;1;03-01-06-01-01-01-10.wav;75046;3.4034467120181406;0.5489917;22050.0
577;Actor_10;Woman;Fearful;Normal;Kids are talking by the door;2;03-01-06-01-01-02-10.wav;72839;3.3033560090702947;0.6739241;22050.0
578;Actor_10;Woman;Fearful;Normal;Dogs are sitting by the door;1;03-01-06-01-02-01-10.wav;77988;3.53687074829932;0.6532152;22050.0
579;Actor_10;Woman;Fearful;Normal;Dogs are sitting by the door;2;03-01-06-01-02-02-10.wav;75781;3.436780045351474;0.685206;22050.0
580;Actor_10;Woman;Fearful;Strong;Kids are talking by the door;1;03-01-06-02-01-01-10.wav;77253;3.5035374149659866;0.5855453;22050.0
581;Actor_10;Woman;Fearful;Strong;Kids are talking by the door;2;03-01-06-02-01-02-10.wav;81667;3.703718820861678;0.6091658;22050.0
582;Actor_10;Woman;Fearful;Strong;Dogs are sitting by the door;1;03-01-06-02-02-01-10.wav;83874;3.803809523809524;0.5236191;22050.0
583;Actor_10;Woman;Fearful;Strong;Dogs are sitting by the door;2;03-01-06-02-02-02-10.wav;85346;3.870566893424036;0.61235285;22050.0
584;Actor_10;Woman;Disgust;Normal;Kids are talking by the door;1;03-01-07-01-01-01-10.wav;81667;3.703718820861678;0.65814734;22050.0
585;Actor_10;Woman;Disgust;Normal;Kids are talking by the door;2;03-01-07-01-01-02-10.wav;92703;4.20421768707483;0.58814454;22050.0
586;Actor_10;Woman;Disgust;Normal;Dogs are sitting by the door;1;03-01-07-01-02-01-10.wav;85346;3.870566893424036;0.6082639;22050.0
587;Actor_10;Woman;Disgust;Normal;Dogs are sitting by the door;2;03-01-07-01-02-02-10.wav;94175;4.270975056689342;0.56973237;22050.0
588;Actor_10;Woman;Disgust;Strong;Kids are talking by the door;1;03-01-07-02-01-01-10.wav;103003;4.671337868480726;0.4972004;22050.0
589;Actor_10;Woman;Disgust;Strong;Kids are talking by the door;2;03-01-07-02-01-02-10.wav;100061;4.537913832199546;0.43396196;22050.0
590;Actor_10;Woman;Disgust;Strong;Dogs are sitting by the door;1;03-01-07-02-02-01-10.wav;92703;4.20421768707483;0.52956855;22050.0
591;Actor_10;Woman;Disgust;Strong;Dogs are sitting by the door;2;03-01-07-02-02-02-10.wav;107418;4.87156462585034;0.48985365;22050.0
592;Actor_10;Woman;Surprised;Normal;Kids are talking by the door;1;03-01-08-01-01-01-10.wav;71367;3.2365986394557824;0.7015926;22050.0
593;Actor_10;Woman;Surprised;Normal;Kids are talking by the door;2;03-01-08-01-01-02-10.wav;75046;3.4034467120181406;0.63801074;22050.0
594;Actor_10;Woman;Surprised;Normal;Dogs are sitting by the door;1;03-01-08-01-02-01-10.wav;77253;3.5035374149659866;0.7001585;22050.0
595;Actor_10;Woman;Surprised;Normal;Dogs are sitting by the door;2;03-01-08-01-02-02-10.wav;76517;3.47015873015873;0.6765901;22050.0
596;Actor_10;Woman;Surprised;Strong;Kids are talking by the door;1;03-01-08-02-01-01-10.wav;77253;3.5035374149659866;0.61368793;22050.0
597;Actor_10;Woman;Surprised;Strong;Kids are talking by the door;2;03-01-08-02-01-02-10.wav;75045;3.4034013605442177;0.6590489;22050.0
598;Actor_10;Woman;Surprised;Strong;Dogs are sitting by the door;1;03-01-08-02-02-01-10.wav;80195;3.6369614512471657;0.6537906;22050.0
599;Actor_10;Woman;Surprised;Strong;Dogs are sitting by the door;2;03-01-08-02-02-02-10.wav;77253;3.5035374149659866;0.56484616;22050.0
600;Actor_11;Man;Neutral;Normal;Kids are talking by the door;1;03-01-01-01-01-01-11.wav;69160;3.1365079365079365;0.8594333;22050.0
601;Actor_11;Man;Neutral;Normal;Kids are talking by the door;2;03-01-01-01-01-02-11.wav;68424;3.1031292517006803;0.81231064;22050.0
602;Actor_11;Man;Neutral;Normal;Dogs are sitting by the door;1;03-01-01-01-02-01-11.wav;70631;3.2032199546485263;0.8375802;22050.0
603;Actor_11;Man;Neutral;Normal;Dogs are sitting by the door;2;03-01-01-01-02-02-11.wav;69895;3.1698412698412697;0.82546693;22050.0
604;Actor_11;Man;Calm;Normal;Kids are talking by the door;1;03-01-02-01-01-01-11.wav;72102;3.269931972789116;0.86455905;22050.0
605;Actor_11;Man;Calm;Normal;Kids are talking by the door;2;03-01-02-01-01-02-11.wav;73574;3.336689342403628;0.7947383;22050.0
606;Actor_11;Man;Calm;Normal;Dogs are sitting by the door;1;03-01-02-01-02-01-11.wav;73574;3.336689342403628;0.8248065;22050.0
607;Actor_11;Man;Calm;Normal;Dogs are sitting by the door;2;03-01-02-01-02-02-11.wav;80931;3.670340136054422;0.8005204;22050.0
608;Actor_11;Man;Calm;Strong;Kids are talking by the door;1;03-01-02-02-01-01-11.wav;84610;3.83718820861678;0.8242217;22050.0
609;Actor_11;Man;Calm;Strong;Kids are talking by the door;2;03-01-02-02-01-02-11.wav;82403;3.737097505668934;0.84382606;22050.0
610;Actor_11;Man;Calm;Strong;Dogs are sitting by the door;1;03-01-02-02-02-01-11.wav;83139;3.7704761904761903;0.8061143;22050.0
611;Actor_11;Man;Calm;Strong;Dogs are sitting by the door;2;03-01-02-02-02-02-11.wav;84610;3.83718820861678;0.81124574;22050.0
612;Actor_11;Man;Happy;Normal;Kids are talking by the door;1;03-01-03-01-01-01-11.wav;68424;3.1031292517006803;0.84345984;22050.0
613;Actor_11;Man;Happy;Normal;Kids are talking by the door;2;03-01-03-01-01-02-11.wav;70631;3.2032199546485263;0.84764826;22050.0
614;Actor_11;Man;Happy;Normal;Dogs are sitting by the door;1;03-01-03-01-02-01-11.wav;69895;3.1698412698412697;0.83009475;22050.0
615;Actor_11;Man;Happy;Normal;Dogs are sitting by the door;2;03-01-03-01-02-02-11.wav;71367;3.2365986394557824;0.8048243;22050.0
616;Actor_11;Man;Happy;Strong;Kids are talking by the door;1;03-01-03-02-01-01-11.wav;89025;4.037414965986395;0.73213905;22050.0
617;Actor_11;Man;Happy;Strong;Kids are talking by the door;2;03-01-03-02-01-02-11.wav;80196;3.637006802721088;0.83313376;22050.0
618;Actor_11;Man;Happy;Strong;Dogs are sitting by the door;1;03-01-03-02-02-01-11.wav;85345;3.870521541950113;0.681039;22050.0
619;Actor_11;Man;Happy;Strong;Dogs are sitting by the door;2;03-01-03-02-02-02-11.wav;77253;3.5035374149659866;0.7474521;22050.0
620;Actor_11;Man;Sad;Normal;Kids are talking by the door;1;03-01-04-01-01-01-11.wav;73574;3.336689342403628;0.821719;22050.0
621;Actor_11;Man;Sad;Normal;Kids are talking by the door;2;03-01-04-01-01-02-11.wav;79460;3.603628117913832;0.8215197;22050.0
622;Actor_11;Man;Sad;Normal;Dogs are sitting by the door;1;03-01-04-01-02-01-11.wav;77988;3.53687074829932;0.80020845;22050.0
623;Actor_11;Man;Sad;Normal;Dogs are sitting by the door;2;03-01-04-01-02-02-11.wav;75781;3.436780045351474;0.8218049;22050.0
624;Actor_11;Man;Sad;Strong;Kids are talking by the door;1;03-01-04-02-01-01-11.wav;73574;3.336689342403628;0.8281544;22050.0
625;Actor_11;Man;Sad;Strong;Kids are talking by the door;2;03-01-04-02-01-02-11.wav;79460;3.603628117913832;0.7015271;22050.0
626;Actor_11;Man;Sad;Strong;Dogs are sitting by the door;1;03-01-04-02-02-01-11.wav;74310;3.3700680272108845;0.70058537;22050.0
627;Actor_11;Man;Sad;Strong;Dogs are sitting by the door;2;03-01-04-02-02-02-11.wav;73574;3.336689342403628;0.72518975;22050.0
628;Actor_11;Man;Angry;Normal;Kids are talking by the door;1;03-01-05-01-01-01-11.wav;79460;3.603628117913832;0.7849359;22050.0
629;Actor_11;Man;Angry;Normal;Kids are talking by the door;2;03-01-05-01-01-02-11.wav;76517;3.47015873015873;0.7853686;22050.0
630;Actor_11;Man;Angry;Normal;Dogs are sitting by the door;1;03-01-05-01-02-01-11.wav;76517;3.47015873015873;0.7612382;22050.0
631;Actor_11;Man;Angry;Normal;Dogs are sitting by the door;2;03-01-05-01-02-02-11.wav;82403;3.737097505668934;0.7304153;22050.0
632;Actor_11;Man;Angry;Strong;Kids are talking by the door;1;03-01-05-02-01-01-11.wav;77989;3.5369160997732427;0.77562463;22050.0
633;Actor_11;Man;Angry;Strong;Kids are talking by the door;2;03-01-05-02-01-02-11.wav;87553;3.970657596371882;0.7792936;22050.0
634;Actor_11;Man;Angry;Strong;Dogs are sitting by the door;1;03-01-05-02-02-01-11.wav;86817;3.937278911564626;0.74332273;22050.0
635;Actor_11;Man;Angry;Strong;Dogs are sitting by the door;2;03-01-05-02-02-02-11.wav;83139;3.7704761904761903;0.6693905;22050.0
636;Actor_11;Man;Fearful;Normal;Kids are talking by the door;1;03-01-06-01-01-01-11.wav;76517;3.47015873015873;0.80799145;22050.0
637;Actor_11;Man;Fearful;Normal;Kids are talking by the door;2;03-01-06-01-01-02-11.wav;77253;3.5035374149659866;0.76586735;22050.0
638;Actor_11;Man;Fearful;Normal;Dogs are sitting by the door;1;03-01-06-01-02-01-11.wav;69895;3.1698412698412697;0.759518;22050.0
639;Actor_11;Man;Fearful;Normal;Dogs are sitting by the door;2;03-01-06-01-02-02-11.wav;70631;3.2032199546485263;0.778298;22050.0
640;Actor_11;Man;Fearful;Strong;Kids are talking by the door;1;03-01-06-02-01-01-11.wav;70631;3.2032199546485263;0.6792862;22050.0
641;Actor_11;Man;Fearful;Strong;Kids are talking by the door;2;03-01-06-02-01-02-11.wav;70631;3.2032199546485263;0.749206;22050.0
642;Actor_11;Man;Fearful;Strong;Dogs are sitting by the door;1;03-01-06-02-02-01-11.wav;67688;3.069750566893424;0.6970757;22050.0
643;Actor_11;Man;Fearful;Strong;Dogs are sitting by the door;2;03-01-06-02-02-02-11.wav;69159;3.136462585034013;0.73715883;22050.0
644;Actor_11;Man;Disgust;Normal;Kids are talking by the door;1;03-01-07-01-01-01-11.wav;80931;3.670340136054422;0.77921706;22050.0
645;Actor_11;Man;Disgust;Normal;Kids are talking by the door;2;03-01-07-01-01-02-11.wav;79460;3.603628117913832;0.84251475;22050.0
646;Actor_11;Man;Disgust;Normal;Dogs are sitting by the door;1;03-01-07-01-02-01-11.wav;76517;3.47015873015873;0.8108708;22050.0
647;Actor_11;Man;Disgust;Normal;Dogs are sitting by the door;2;03-01-07-01-02-02-11.wav;80931;3.670340136054422;0.7196451;22050.0
648;Actor_11;Man;Disgust;Strong;Kids are talking by the door;1;03-01-07-02-01-01-11.wav;83875;3.803854875283447;0.83154726;22050.0
649;Actor_11;Man;Disgust;Strong;Kids are talking by the door;2;03-01-07-02-01-02-11.wav;83875;3.803854875283447;0.79497826;22050.0
650;Actor_11;Man;Disgust;Strong;Dogs are sitting by the door;1;03-01-07-02-02-01-11.wav;82403;3.737097505668934;0.73116344;22050.0
651;Actor_11;Man;Disgust;Strong;Dogs are sitting by the door;2;03-01-07-02-02-02-11.wav;82403;3.737097505668934;0.75002015;22050.0
652;Actor_11;Man;Surprised;Normal;Kids are talking by the door;1;03-01-08-01-01-01-11.wav;67688;3.069750566893424;0.88331133;22050.0
653;Actor_11;Man;Surprised;Normal;Kids are talking by the door;2;03-01-08-01-01-02-11.wav;69159;3.136462585034013;0.8305798;22050.0
654;Actor_11;Man;Surprised;Normal;Dogs are sitting by the door;1;03-01-08-01-02-01-11.wav;69895;3.1698412698412697;0.8083941;22050.0
655;Actor_11;Man;Surprised;Normal;Dogs are sitting by the door;2;03-01-08-01-02-02-11.wav;65481;2.9696598639455782;0.68440914;22050.0
656;Actor_11;Man;Surprised;Strong;Kids are talking by the door;1;03-01-08-02-01-01-11.wav;67688;3.069750566893424;0.82818246;22050.0
657;Actor_11;Man;Surprised;Strong;Kids are talking by the door;2;03-01-08-02-01-02-11.wav;68424;3.1031292517006803;0.7789142;22050.0
658;Actor_11;Man;Surprised;Strong;Dogs are sitting by the door;1;03-01-08-02-02-01-11.wav;67688;3.069750566893424;0.7953313;22050.0
659;Actor_11;Man;Surprised;Strong;Dogs are sitting by the door;2;03-01-08-02-02-02-11.wav;67688;3.069750566893424;0.77232975;22050.0
660;Actor_12;Woman;Neutral;Normal;Kids are talking by the door;1;03-01-01-01-01-01-12.wav;80195;3.6369614512471657;0.48424193;22050.0
661;Actor_12;Woman;Neutral;Normal;Kids are talking by the door;2;03-01-01-01-01-02-12.wav;77989;3.5369160997732427;0.46500424;22050.0
662;Actor_12;Woman;Neutral;Normal;Dogs are sitting by the door;1;03-01-01-01-02-01-12.wav;79460;3.603628117913832;0.4945403;22050.0
663;Actor_12;Woman;Neutral;Normal;Dogs are sitting by the door;2;03-01-01-01-02-02-12.wav;80196;3.637006802721088;0.56308687;22050.0
664;Actor_12;Woman;Calm;Normal;Kids are talking by the door;1;03-01-02-01-01-01-12.wav;85345;3.870521541950113;0.48531467;22050.0
665;Actor_12;Woman;Calm;Normal;Kids are talking by the door;2;03-01-02-01-01-02-12.wav;83138;3.7704308390022674;0.51686996;22050.0
666;Actor_12;Woman;Calm;Normal;Dogs are sitting by the door;1;03-01-02-01-02-01-12.wav;83139;3.7704761904761903;0.452241;22050.0
667;Actor_12;Woman;Calm;Normal;Dogs are sitting by the door;2;03-01-02-01-02-02-12.wav;80931;3.670340136054422;0.44567332;22050.0
668;Actor_12;Woman;Calm;Strong;Kids are talking by the door;1;03-01-02-02-01-01-12.wav;87553;3.970657596371882;0.39854866;22050.0
669;Actor_12;Woman;Calm;Strong;Kids are talking by the door;2;03-01-02-02-01-02-12.wav;83139;3.7704761904761903;0.46951127;22050.0
670;Actor_12;Woman;Calm;Strong;Dogs are sitting by the door;1;03-01-02-02-02-01-12.wav;82403;3.737097505668934;0.5180971;22050.0
671;Actor_12;Woman;Calm;Strong;Dogs are sitting by the door;2;03-01-02-02-02-02-12.wav;83875;3.803854875283447;0.41518772;22050.0
672;Actor_12;Woman;Happy;Normal;Kids are talking by the door;1;03-01-03-01-01-01-12.wav;81667;3.703718820861678;0.49410218;22050.0
673;Actor_12;Woman;Happy;Normal;Kids are talking by the door;2;03-01-03-01-01-02-12.wav;82403;3.737097505668934;0.5982294;22050.0
674;Actor_12;Woman;Happy;Normal;Dogs are sitting by the door;1;03-01-03-01-02-01-12.wav;77253;3.5035374149659866;0.34312186;22050.0
675;Actor_12;Woman;Happy;Normal;Dogs are sitting by the door;2;03-01-03-01-02-02-12.wav;82403;3.737097505668934;0.42784977;22050.0
676;Actor_12;Woman;Happy;Strong;Kids are talking by the door;1;03-01-03-02-01-01-12.wav;92703;4.20421768707483;0.8589957;22050.0
677;Actor_12;Woman;Happy;Strong;Kids are talking by the door;2;03-01-03-02-01-02-12.wav;91231;4.1374603174603175;0.81361794;22050.0
678;Actor_12;Woman;Happy;Strong;Dogs are sitting by the door;1;03-01-03-02-02-01-12.wav;86082;3.903945578231293;0.45197344;22050.0
679;Actor_12;Woman;Happy;Strong;Dogs are sitting by the door;2;03-01-03-02-02-02-12.wav;87553;3.970657596371882;0.54628676;22050.0
680;Actor_12;Woman;Sad;Normal;Kids are talking by the door;1;03-01-04-01-01-01-12.wav;80931;3.670340136054422;0.4476072;22050.0
681;Actor_12;Woman;Sad;Normal;Kids are talking by the door;2;03-01-04-01-01-02-12.wav;79460;3.603628117913832;0.5716605;22050.0
682;Actor_12;Woman;Sad;Normal;Dogs are sitting by the door;1;03-01-04-01-02-01-12.wav;80931;3.670340136054422;0.6280281;22050.0
683;Actor_12;Woman;Sad;Normal;Dogs are sitting by the door;2;03-01-04-01-02-02-12.wav;78724;3.570249433106576;0.43993223;22050.0
684;Actor_12;Woman;Sad;Strong;Kids are talking by the door;1;03-01-04-02-01-01-12.wav;85345;3.870521541950113;0.781163;22050.0
685;Actor_12;Woman;Sad;Strong;Kids are talking by the door;2;03-01-04-02-01-02-12.wav;83139;3.7704761904761903;0.4890132;22050.0
686;Actor_12;Woman;Sad;Strong;Dogs are sitting by the door;1;03-01-04-02-02-01-12.wav;83874;3.803809523809524;0.607928;22050.0
687;Actor_12;Woman;Sad;Strong;Dogs are sitting by the door;2;03-01-04-02-02-02-12.wav;85346;3.870566893424036;0.62302667;22050.0
688;Actor_12;Woman;Angry;Normal;Kids are talking by the door;1;03-01-05-01-01-01-12.wav;94175;4.270975056689342;0.53094375;22050.0
689;Actor_12;Woman;Angry;Normal;Kids are talking by the door;2;03-01-05-01-01-02-12.wav;87553;3.970657596371882;0.56829107;22050.0
690;Actor_12;Woman;Angry;Normal;Dogs are sitting by the door;1;03-01-05-01-02-01-12.wav;82403;3.737097505668934;0.52653426;22050.0
691;Actor_12;Woman;Angry;Normal;Dogs are sitting by the door;2;03-01-05-01-02-02-12.wav;91231;4.1374603174603175;0.5052328;22050.0
692;Actor_12;Woman;Angry;Strong;Kids are talking by the door;1;03-01-05-02-01-01-12.wav;80195;3.6369614512471657;0.77346134;22050.0
693;Actor_12;Woman;Angry;Strong;Kids are talking by the door;2;03-01-05-02-01-02-12.wav;80931;3.670340136054422;0.7133969;22050.0
