;Actor;Sex;Emotion;Intensity;Statement;Reps;File;No. Samples;Duration;Sample Entropy;Sample Rate
545;Actor_10;Woman;Calm;Normal;Kids are talking by the door;2;03-01-02-01-01-02-10.wav;79460;3.603628117913832;0.0036013704;9999.922
546;Actor_10;Woman;Calm;Normal;Dogs are sitting by the door;1;03-01-02-01-02-01-10.wav;80195;3.6369614512471657;0.0019709691;9999.831
547;Actor_10;Woman;Calm;Normal;Dogs are sitting by the door;2;03-01-02-01-02-02-10.wav;81667;3.703718820861678;0.0020312914;9999.949
548;Actor_10;Woman;Calm;Strong;Kids are talking by the door;1;03-01-02-02-01-01-10.wav;82403;3.737097505668934;0.0030670252;10000.007
549;Actor_10;Woman;Calm;Strong;Kids are talking by the door;2;03-01-02-02-01-02-10.wav;82403;3.737097505668934;0.0044299155;10000.007
550;Actor_10;Woman;Calm;Strong;Dogs are sitting by the door;1;03-01-02-02-02-01-10.wav;83874;3.803809523809524;0.0031276133;9999.975
551;Actor_10;Woman;Calm;Strong;Dogs are sitting by the door;2;03-01-02-02-02-02-10.wav;84610;3.83718820861678;0.003297409;10000.03
552;Actor_10;Woman;Happy;Normal;Kids are talking by the door;1;03-01-03-01-01-01-10.wav;77253;3.5035374149659866;0.002483942;9999.894
553;Actor_10;Woman;Happy;Normal;Kids are talking by the door;2;03-01-03-01-01-02-10.wav;76517;3.47015873015873;0.0041414876;9999.831
554;Actor_10;Woman;Happy;Normal;Dogs are sitting by the door;1;03-01-03-01-02-01-10.wav;72838;3.303310657596372;0.00096011814;9999.968
555;Actor_10;Woman;Happy;Normal;Dogs are sitting by the door;2;03-01-03-01-02-02-10.wav;73574;3.336689342403628;0.0019275366;10000.032
556;Actor_10;Woman;Happy;Strong;Kids are talking by the door;1;03-01-03-02-01-01-10.wav;84610;3.83718820861678;0.0033193992;10000.03
557;Actor_10;Woman;Happy;Strong;Kids are talking by the door;2;03-01-03-02-01-02-10.wav;77253;3.5035374149659866;0.0028052484;9999.894
558;Actor_10;Woman;Happy;Strong;Dogs are sitting by the door;1;03-01-03-02-02-01-10.wav;82403;3.737097505668934;0.0041404692;10000.007
559;Actor_10;Woman;Happy;Strong;Dogs are sitting by the door;2;03-01-03-02-02-02-10.wav;87553;3.970657596371882;0.004589507;9999.8545
560;Actor_10;Woman;Sad;Normal;Kids are talking by the door;1;03-01-04-01-01-01-10.wav;72838;3.303310657596372;0.0039817393;9999.968
561;Actor_10;Woman;Sad;Normal;Kids are talking by the door;2;03-01-04-01-01-02-10.wav;76517;3.47015873015873;0.0036681818;9999.831
562;Actor_10;Woman;Sad;Normal;Dogs are sitting by the door;1;03-01-04-01-02-01-10.wav;77989;3.5369160997732427;0.002891406;9999.954
563;Actor_10;Woman;Sad;Normal;Dogs are sitting by the door;2;03-01-04-01-02-02-10.wav;83874;3.803809523809524;0.0056619896;9999.975
564;Actor_10;Woman;Sad;Strong;Kids are talking by the door;1;03-01-04-02-01-01-10.wav;77253;3.5035374149659866;0.006920863;9999.894
565;Actor_10;Woman;Sad;Strong;Kids are talking by the door;2;03-01-04-02-01-02-10.wav;78724;3.570249433106576;0.0043402477;9999.861
566;Actor_10;Woman;Sad;Strong;Dogs are sitting by the door;1;03-01-04-02-02-01-10.wav;80931;3.670340136054422;0.004563892;9999.891
567;Actor_10;Woman;Sad;Strong;Dogs are sitting by the door;2;03-01-04-02-02-02-10.wav;78724;3.570249433106576;0.003496933;9999.861
568;Actor_10;Woman;Angry;Normal;Kids are talking by the door;1;03-01-05-01-01-01-10.wav;86081;3.9039002267573695;0.0044074496;9999.999
569;Actor_10;Woman;Angry;Normal;Kids are talking by the door;2;03-01-05-01-01-02-10.wav;88289;4.004036281179138;0.003238271;9999.909
570;Actor_10;Woman;Angry;Normal;Dogs are sitting by the door;1;03-01-05-01-02-01-10.wav;90496;4.104126984126984;0.0036753619;9999.935
571;Actor_10;Woman;Angry;Normal;Dogs are sitting by the door;2;03-01-05-01-02-02-10.wav;91232;4.13750566893424;0.0027881393;9999.986
572;Actor_10;Woman;Angry;Strong;Kids are talking by the door;1;03-01-05-02-01-01-10.wav;91967;4.170839002267574;0.0029585147;9999.906
573;Actor_10;Woman;Angry;Strong;Kids are talking by the door;2;03-01-05-02-01-02-10.wav;98589;4.471156462585034;0.0043650074;9999.874
574;Actor_10;Woman;Angry;Strong;Dogs are sitting by the door;1;03-01-05-02-02-01-10.wav;85345;3.870521541950113;0.004913056;9999.944
575;Actor_10;Woman;Angry;Strong;Dogs are sitting by the door;2;03-01-05-02-02-02-10.wav;91231;4.1374603174603175;0.004846887;9999.8545
576;Actor_10;Woman;Fearful;Normal;Kids are talking by the door;1;03-01-06-01-01-01-10.wav;75046;3.4034467120181406;0.0026606137;9999.862
577;Actor_10;Woman;Fearful;Normal;Kids are talking by the door;2;03-01-06-01-01-02-10.wav;72839;3.3033560090702947;0.0038148288;9999.83
578;Actor_10;Woman;Fearful;Normal;Dogs are sitting by the door;1;03-01-06-01-02-01-10.wav;77988;3.53687074829932;0.0012560681;9999.8
579;Actor_10;Woman;Fearful;Normal;Dogs are sitting by the door;2;03-01-06-01-02-02-10.wav;75781;3.436780045351474;0.0036191042;9999.768
580;Actor_10;Woman;Fearful;Strong;Kids are talking by the door;1;03-01-06-02-01-01-10.wav;77253;3.5035374149659866;0.0040813037;9999.894
581;Actor_10;Woman;Fearful;Strong;Kids are talking by the door;2;03-01-06-02-01-02-10.wav;81667;3.703718820861678;0.0038703168;9999.949
582;Actor_10;Woman;Fearful;Strong;Dogs are sitting by the door;1;03-01-06-02-02-01-10.wav;83874;3.803809523809524;0.0014804262;9999.975
583;Actor_10;Woman;Fearful;Strong;Dogs are sitting by the door;2;03-01-06-02-02-02-10.wav;85346;3.870566893424036;0.0019342792;9999.827
584;Actor_10;Woman;Disgust;Normal;Kids are talking by the door;1;03-01-07-01-01-01-10.wav;81667;3.703718820861678;0.003545359;9999.949
585;Actor_10;Woman;Disgust;Normal;Kids are talking by the door;2;03-01-07-01-01-02-10.wav;92703;4.20421768707483;0.0043020756;9999.958
586;Actor_10;Woman;Disgust;Normal;Dogs are sitting by the door;1;03-01-07-01-02-01-10.wav;85346;3.870566893424036;0.00392705;9999.827
587;Actor_10;Woman;Disgust;Normal;Dogs are sitting by the door;2;03-01-07-01-02-02-10.wav;94175;4.270975056689342;0.0043485295;9999.824
588;Actor_10;Woman;Disgust;Strong;Kids are talking by the door;1;03-01-07-02-01-01-10.wav;103003;4.671337868480726;0.0046360893;9999.919
589;Actor_10;Woman;Disgust;Strong;Kids are talking by the door;2;03-01-07-02-01-02-10.wav;100061;4.537913832199546;0.002650936;9999.97
590;Actor_10;Woman;Disgust;Strong;Dogs are sitting by the door;1;03-01-07-02-02-01-10.wav;92703;4.20421768707483;0.003126426;9999.958
591;Actor_10;Woman;Disgust;Strong;Dogs are sitting by the door;2;03-01-07-02-02-02-10.wav;107418;4.87156462585034;0.003963109;9999.867
592;Actor_10;Woman;Surprised;Normal;Kids are talking by the door;1;03-01-08-01-01-01-10.wav;71367;3.2365986394557824;0.0020861693;10000.004
593;Actor_10;Woman;Surprised;Normal;Kids are talking by the door;2;03-01-08-01-01-02-10.wav;75046;3.4034467120181406;0.003865274;9999.862
594;Actor_10;Woman;Surprised;Normal;Dogs are sitting by the door;1;03-01-08-01-02-01-10.wav;77253;3.5035374149659866;0.0008539317;9999.894
595;Actor_10;Woman;Surprised;Normal;Dogs are sitting by the door;2;03-01-08-01-02-02-10.wav;76517;3.47015873015873;0.0022536512;9999.831
596;Actor_10;Woman;Surprised;Strong;Kids are talking by the door;1;03-01-08-02-01-01-10.wav;77253;3.5035374149659866;0.0010379857;9999.894
597;Actor_10;Woman;Surprised;Strong;Kids are talking by the door;2;03-01-08-02-01-02-10.wav;75045;3.4034013605442177;0.0017719874;9999.996
598;Actor_10;Woman;Surprised;Strong;Dogs are sitting by the door;1;03-01-08-02-02-01-10.wav;80195;3.6369614512471657;0.004074505;9999.831
599;Actor_10;Woman;Surprised;Strong;Dogs are sitting by the door;2;03-01-08-02-02-02-10.wav;77253;3.5035374149659866;0.0011399621;9999.894
600;Actor_11;Man;Neutral;Normal;Kids are talking by the door;1;03-01-01-01-01-01-11.wav;69160;3.1365079365079365;0.0025685283;9999.975
601;Actor_11;Man;Neutral;Normal;Kids are talking by the door;2;03-01-01-01-01-02-11.wav;68424;3.1031292517006803;0.0032013662;9999.905
602;Actor_11;Man;Neutral;Normal;Dogs are sitting by the door;1;03-01-01-01-02-01-11.wav;70631;3.2032199546485263;0.002503555;9999.9375
603;Actor_11;Man;Neutral;Normal;Dogs are sitting by the door;2;03-01-01-01-02-02-11.wav;69895;3.1698412698412697;0.003094137;9999.87
604;Actor_11;Man;Calm;Normal;Kids are talking by the door;1;03-01-02-01-01-01-11.wav;72102;3.269931972789116;0.003792101;9999.902
605;Actor_11;Man;Calm;Normal;Kids are talking by the door;2;03-01-02-01-01-02-11.wav;73574;3.336689342403628;0.00431649;10000.032
606;Actor_11;Man;Calm;Normal;Dogs are sitting by the door;1;03-01-02-01-02-01-11.wav;73574;3.336689342403628;0.004918685;10000.032
607;Actor_11;Man;Calm;Normal;Dogs are sitting by the door;2;03-01-02-01-02-02-11.wav;80931;3.670340136054422;0.0035978088;9999.891
608;Actor_11;Man;Calm;Strong;Kids are talking by the door;1;03-01-02-02-01-01-11.wav;84610;3.83718820861678;0.0066983807;10000.03
609;Actor_11;Man;Calm;Strong;Kids are talking by the door;2;03-01-02-02-01-02-11.wav;82403;3.737097505668934;0.004693571;10000.007
610;Actor_11;Man;Calm;Strong;Dogs are sitting by the door;1;03-01-02-02-02-01-11.wav;83139;3.7704761904761903;0.0027310154;9999.798
611;Actor_11;Man;Calm;Strong;Dogs are sitting by the door;2;03-01-02-02-02-02-11.wav;84610;3.83718820861678;0.004054179;10000.03
612;Actor_11;Man;Happy;Normal;Kids are talking by the door;1;03-01-03-01-01-01-11.wav;68424;3.1031292517006803;0.002660804;9999.905
613;Actor_11;Man;Happy;Normal;Kids are talking by the door;2;03-01-03-01-01-02-11.wav;70631;3.2032199546485263;0.0025087341;9999.9375
614;Actor_11;Man;Happy;Normal;Dogs are sitting by the door;1;03-01-03-01-02-01-11.wav;69895;3.1698412698412697;0.0019531837;9999.87
615;Actor_11;Man;Happy;Normal;Dogs are sitting by the door;2;03-01-03-01-02-02-11.wav;71367;3.2365986394557824;0.001854238;10000.004
616;Actor_11;Man;Happy;Strong;Kids are talking by the door;1;03-01-03-02-01-01-11.wav;89025;4.037414965986395;0.0030375756;9999.963
617;Actor_11;Man;Happy;Strong;Kids are talking by the door;2;03-01-03-02-01-02-11.wav;80196;3.637006802721088;0.0046941033;9999.981
618;Actor_11;Man;Happy;Strong;Dogs are sitting by the door;1;03-01-03-02-02-01-11.wav;85345;3.870521541950113;0.003838092;9999.944
619;Actor_11;Man;Happy;Strong;Dogs are sitting by the door;2;03-01-03-02-02-02-11.wav;77253;3.5035374149659866;0.0015565328;9999.894
620;Actor_11;Man;Sad;Normal;Kids are talking by the door;1;03-01-04-01-01-01-11.wav;73574;3.336689342403628;0.0032307438;10000.032
621;Actor_11;Man;Sad;Normal;Kids are talking by the door;2;03-01-04-01-01-02-11.wav;79460;3.603628117913832;0.008020908;9999.922
622;Actor_11;Man;Sad;Normal;Dogs are sitting by the door;1;03-01-04-01-02-01-11.wav;77988;3.53687074829932;0.0043889815;9999.8
623;Actor_11;Man;Sad;Normal;Dogs are sitting by the door;2;03-01-04-01-02-02-11.wav;75781;3.436780045351474;0.0022052987;9999.768
624;Actor_11;Man;Sad;Strong;Kids are talking by the door;1;03-01-04-02-01-01-11.wav;73574;3.336689342403628;0.0038790368;10000.032
625;Actor_11;Man;Sad;Strong;Kids are talking by the door;2;03-01-04-02-01-02-11.wav;79460;3.603628117913832;0.0052251853;9999.922
626;Actor_11;Man;Sad;Strong;Dogs are sitting by the door;1;03-01-04-02-02-01-11.wav;74310;3.3700680272108845;0.002016698;9999.798
627;Actor_11;Man;Sad;Strong;Dogs are sitting by the door;2;03-01-04-02-02-02-11.wav;73574;3.336689342403628;0.0042794924;10000.032
628;Actor_11;Man;Angry;Normal;Kids are talking by the door;1;03-01-05-01-01-01-11.wav;79460;3.603628117913832;0.0029073441;9999.922
629;Actor_11;Man;Angry;Normal;Kids are talking by the door;2;03-01-05-01-01-02-11.wav;76517;3.47015873015873;0.0033493885;9999.831
630;Actor_11;Man;Angry;Normal;Dogs are sitting by the door;1;03-01-05-01-02-01-11.wav;76517;3.47015873015873;0.0021699076;9999.831
631;Actor_11;Man;Angry;Normal;Dogs are sitting by the door;2;03-01-05-01-02-02-11.wav;82403;3.737097505668934;0.004835806;10000.007
632;Actor_11;Man;Angry;Strong;Kids are talking by the door;1;03-01-05-02-01-01-11.wav;77989;3.5369160997732427;0.0017042892;9999.954
633;Actor_11;Man;Angry;Strong;Kids are talking by the door;2;03-01-05-02-01-02-11.wav;87553;3.970657596371882;0.0029336903;9999.8545
634;Actor_11;Man;Angry;Strong;Dogs are sitting by the door;1;03-01-05-02-02-01-11.wav;86817;3.937278911564626;0.0030961025;9999.8
635;Actor_11;Man;Angry;Strong;Dogs are sitting by the door;2;03-01-05-02-02-02-11.wav;83139;3.7704761904761903;0.0035260103;9999.798
636;Actor_11;Man;Fearful;Normal;Kids are talking by the door;1;03-01-06-01-01-01-11.wav;76517;3.47015873015873;0.002613445;9999.831
637;Actor_11;Man;Fearful;Normal;Kids are talking by the door;2;03-01-06-01-01-02-11.wav;77253;3.5035374149659866;0.0030148088;9999.894
638;Actor_11;Man;Fearful;Normal;Dogs are sitting by the door;1;03-01-06-01-02-01-11.wav;69895;3.1698412698412697;0.0023846133;9999.87
639;Actor_11;Man;Fearful;Normal;Dogs are sitting by the door;2;03-01-06-01-02-02-11.wav;70631;3.2032199546485263;0.0024076297;9999.9375
640;Actor_11;Man;Fearful;Strong;Kids are talking by the door;1;03-01-06-02-01-01-11.wav;70631;3.2032199546485263;0.0023061205;9999.9375
641;Actor_11;Man;Fearful;Strong;Kids are talking by the door;2;03-01-06-02-01-02-11.wav;70631;3.2032199546485263;0.0019210929;9999.9375
642;Actor_11;Man;Fearful;Strong;Dogs are sitting by the door;1;03-01-06-02-02-01-11.wav;67688;3.069750566893424;0.0017997259;9999.835
643;Actor_11;Man;Fearful;Strong;Dogs are sitting by the door;2;03-01-06-02-02-02-11.wav;69159;3.136462585034013;0.002157231;9999.801
644;Actor_11;Man;Disgust;Normal;Kids are talking by the door;1;03-01-07-01-01-01-11.wav;80931;3.670340136054422;0.0043191556;9999.891
645;Actor_11;Man;Disgust;Normal;Kids are talking by the door;2;03-01-07-01-01-02-11.wav;79460;3.603628117913832;0.0054093683;9999.922
646;Actor_11;Man;Disgust;Normal;Dogs are sitting by the door;1;03-01-07-01-02-01-11.wav;76517;3.47015873015873;0.003280762;9999.831
647;Actor_11;Man;Disgust;Normal;Dogs are sitting by the door;2;03-01-07-01-02-02-11.wav;80931;3.670340136054422;0.005549822;9999.891
648;Actor_11;Man;Disgust;Strong;Kids are talking by the door;1;03-01-07-02-01-01-11.wav;83875;3.803854875283447;0.0038626152;9999.855
649;Actor_11;Man;Disgust;Strong;Kids are talking by the door;2;03-01-07-02-01-02-11.wav;83875;3.803854875283447;0.0062749614;9999.855
650;Actor_11;Man;Disgust;Strong;Dogs are sitting by the door;1;03-01-07-02-02-01-11.wav;82403;3.737097505668934;0.0035691976;10000.007
651;Actor_11;Man;Disgust;Strong;Dogs are sitting by the door;2;03-01-07-02-02-02-11.wav;82403;3.737097505668934;0.0049434206;10000.007
652;Actor_11;Man;Surprised;Normal;Kids are talking by the door;1;03-01-08-01-01-01-11.wav;67688;3.069750566893424;0.0017309275;9999.835
653;Actor_11;Man;Surprised;Normal;Kids are talking by the door;2;03-01-08-01-01-02-11.wav;69159;3.136462585034013;0.0031085908;9999.801
654;Actor_11;Man;Surprised;Normal;Dogs are sitting by the door;1;03-01-08-01-02-01-11.wav;69895;3.1698412698412697;0.0018751071;9999.87
655;Actor_11;Man;Surprised;Normal;Dogs are sitting by the door;2;03-01-08-01-02-02-11.wav;65481;2.9696598639455782;0.0020527255;9999.799
656;Actor_11;Man;Surprised;Strong;Kids are talking by the door;1;03-01-08-02-01-01-11.wav;67688;3.069750566893424;0.0017105474;9999.835
657;Actor_11;Man;Surprised;Strong;Kids are talking by the door;2;03-01-08-02-01-02-11.wav;68424;3.1031292517006803;0.0051131155;9999.905
658;Actor_11;Man;Surprised;Strong;Dogs are sitting by the door;1;03-01-08-02-02-01-11.wav;67688;3.069750566893424;0.001983088;9999.835
659;Actor_11;Man;Surprised;Strong;Dogs are sitting by the door;2;03-01-08-02-02-02-11.wav;67688;3.069750566893424;0.002773729;9999.835
660;Actor_12;Woman;Neutral;Normal;Kids are talking by the door;1;03-01-01-01-01-01-12.wav;80195;3.6369614512471657;0.0045971144;9999.831
661;Actor_12;Woman;Neutral;Normal;Kids are talking by the door;2;03-01-01-01-01-02-12.wav;77989;3.5369160997732427;0.0023382262;9999.954
662;Actor_12;Woman;Neutral;Normal;Dogs are sitting by the door;1;03-01-01-01-02-01-12.wav;79460;3.603628117913832;0.0023362257;9999.922
663;Actor_12;Woman;Neutral;Normal;Dogs are sitting by the door;2;03-01-01-01-02-02-12.wav;80196;3.637006802721088;0.0020935119;9999.981
664;Actor_12;Woman;Calm;Normal;Kids are talking by the door;1;03-01-02-01-01-01-12.wav;85345;3.870521541950113;0.004529392;9999.944
665;Actor_12;Woman;Calm;Normal;Kids are talking by the door;2;03-01-02-01-01-02-12.wav;83138;3.7704308390022674;0.0036670605;9999.918
666;Actor_12;Woman;Calm;Normal;Dogs are sitting by the door;1;03-01-02-01-02-01-12.wav;83139;3.7704761904761903;0.0027995608;9999.798
667;Actor_12;Woman;Calm;Normal;Dogs are sitting by the door;2;03-01-02-01-02-02-12.wav;80931;3.670340136054422;0.0021047015;9999.891
668;Actor_12;Woman;Calm;Strong;Kids are talking by the door;1;03-01-02-02-01-01-12.wav;87553;3.970657596371882;0.003931054;9999.8545
669;Actor_12;Woman;Calm;Strong;Kids are talking by the door;2;03-01-02-02-01-02-12.wav;83139;3.7704761904761903;0.0041782814;9999.798
670;Actor_12;Woman;Calm;Strong;Dogs are sitting by the door;1;03-01-02-02-02-01-12.wav;82403;3.737097505668934;0.0023344806;10000.007
671;Actor_12;Woman;Calm;Strong;Dogs are sitting by the door;2;03-01-02-02-02-02-12.wav;83875;3.803854875283447;0.0027543015;9999.855
672;Actor_12;Woman;Happy;Normal;Kids are talking by the door;1;03-01-03-01-01-01-12.wav;81667;3.703718820861678;0.0033279858;9999.949
673;Actor_12;Woman;Happy;Normal;Kids are talking by the door;2;03-01-03-01-01-02-12.wav;82403;3.737097505668934;0.0034874005;10000.007
674;Actor_12;Woman;Happy;Normal;Dogs are sitting by the door;1;03-01-03-01-02-01-12.wav;77253;3.5035374149659866;0.0025163044;9999.894
675;Actor_12;Woman;Happy;Normal;Dogs are sitting by the door;2;03-01-03-01-02-02-12.wav;82403;3.737097505668934;0.002168409;10000.007
676;Actor_12;Woman;Happy;Strong;Kids are talking by the door;1;03-01-03-02-01-01-12.wav;92703;4.20421768707483;0.0024463509;9999.958
677;Actor_12;Woman;Happy;Strong;Kids are talking by the door;2;03-01-03-02-01-02-12.wav;91231;4.1374603174603175;0.0014533042;9999.8545
678;Actor_12;Woman;Happy;Strong;Dogs are sitting by the door;1;03-01-03-02-02-01-12.wav;86082;3.903945578231293;0.0057509583;9999.883
679;Actor_12;Woman;Happy;Strong;Dogs are sitting by the door;2;03-01-03-02-02-02-12.wav;87553;3.970657596371882;0.0039347005;9999.8545
680;Actor_12;Woman;Sad;Normal;Kids are talking by the door;1;03-01-04-01-01-01-12.wav;80931;3.670340136054422;0.003058069;9999.891
681;Actor_12;Woman;Sad;Normal;Kids are talking by the door;2;03-01-04-01-01-02-12.wav;79460;3.603628117913832;0.005108606;9999.922
682;Actor_12;Woman;Sad;Normal;Dogs are sitting by the door;1;03-01-04-01-02-01-12.wav;80931;3.670340136054422;0.003687738;9999.891
683;Actor_12;Woman;Sad;Normal;Dogs are sitting by the door;2;03-01-04-01-02-02-12.wav;78724;3.570249433106576;0.0034458719;9999.861
684;Actor_12;Woman;Sad;Strong;Kids are talking by the door;1;03-01-04-02-01-01-12.wav;85345;3.870521541950113;0.003994161;9999.944
685;Actor_12;Woman;Sad;Strong;Kids are talking by the door;2;03-01-04-02-01-02-12.wav;83139;3.7704761904761903;0.0045954157;9999.798
686;Actor_12;Woman;Sad;Strong;Dogs are sitting by the door;1;03-01-04-02-02-01-12.wav;83874;3.803809523809524;0.0042061075;9999.975
687;Actor_12;Woman;Sad;Strong;Dogs are sitting by the door;2;03-01-04-02-02-02-12.wav;85346;3.870566893424036;0.0045638895;9999.827
688;Actor_12;Woman;Angry;Normal;Kids are talking by the door;1;03-01-05-01-01-01-12.wav;94175;4.270975056689342;0.005671413;9999.824
689;Actor_12;Woman;Angry;Normal;Kids are talking by the door;2;03-01-05-01-01-02-12.wav;87553;3.970657596371882;0.004467348;9999.8545
690;Actor_12;Woman;Angry;Normal;Dogs are sitting by the door;1;03-01-05-01-02-01-12.wav;82403;3.737097505668934;0.002983009;10000.007
